Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-3928664,"Ephrin signaling",4,23,0.0016359627285013158,0.001205772392267046,0.002411544784534092,10,11,9.17890520694259E-4,9606,Homo sapiens,"PAK1;SRC;RAC1","","R-HSA-3928633;R-HSA-3928639;R-HSA-3928594;R-HSA-3928625;R-HSA-3928641;R-HSA-3928640;R-HSA-3928631;R-HSA-3928615;R-HSA-3928614;R-HSA-3928580"
R-HSA-1181150,"Signaling by NODAL",4,23,0.0016359627285013158,0.001205772392267046,0.002411544784534092,5,12,0.0010013351134846463,9606,Homo sapiens,"SMAD2;SMAD4;SMAD3;FOXO3","","R-HSA-173488;R-HSA-1535903;R-HSA-1181355;R-HSA-170847;R-HSA-1225919"
R-HSA-3371571,"HSF1-dependent transactivation",6,59,0.004196600042677289,0.0012351576120868124,0.002470315224173625,2,8,6.675567423230974E-4,9606,Homo sapiens,"RPTOR;CREBBP;AKT1S1;MLST8;EP300;MTOR","","R-HSA-3371554;R-HSA-5082405"
R-HSA-2029482,"Regulation of actin dynamics for phagocytic cup formation",10,158,0.011238352656661213,0.0013351592299151172,0.0026703184598302343,21,24,0.0020026702269692926,9606,Homo sapiens,"CDC42;PAK1;SYK;CFL1;LIMK1;MAPK1;GRB2;RAC1;VAV1;MAPK3","","R-HSA-2197697;R-HSA-2197698;R-HSA-2029469;R-HSA-2029466;R-HSA-2029467;R-HSA-442592;R-HSA-2029465;R-HSA-399950;R-HSA-2029460;R-HSA-2029458;R-HSA-2029456;R-HSA-2029454;R-HSA-2130194;R-HSA-2029453;R-HSA-2029451;R-HSA-2197691;R-HSA-419644;R-HSA-2029445;R-HSA-2197690;R-HSA-419645;R-HSA-442586"
R-HSA-912631,"Regulation of signaling by CBL",4,24,0.0017070915427839818,0.0014078295249072559,0.0028156590498145118,4,7,5.841121495327102E-4,9606,Homo sapiens,"SYK;PIK3CA;GRB2;VAV1","","R-HSA-879917;R-HSA-912629;R-HSA-912727;R-HSA-912627"
R-HSA-9028335,"Activated NTRK2 signals through PI3K",3,11,7.82416957109325E-4,0.0014302551902173333,0.0028605103804346665,2,2,1.6688918558077436E-4,9606,Homo sapiens,"PIK3CA;GAB1;GRB2","","R-HSA-9028505;R-HSA-9028519"
R-HSA-8875656,"MET receptor recycling",3,11,7.82416957109325E-4,0.0014302551902173333,0.0028605103804346665,2,2,1.6688918558077436E-4,9606,Homo sapiens,"GAB1;GRB2;MET","","R-HSA-8875661;R-HSA-8875659"
R-HSA-8985947,"Interleukin-9 signaling",3,11,7.82416957109325E-4,0.0014302551902173333,0.0028605103804346665,10,12,0.0010013351134846463,9606,Homo sapiens,"STAT1;STAT3;JAK1","","R-HSA-8985929;R-HSA-8985914;R-HSA-8985981;R-HSA-8985900;R-HSA-8985966;R-HSA-8985973;R-HSA-8985988;R-HSA-9011748;R-HSA-8963734;R-HSA-8985943"
R-HSA-9010642,"ROBO receptors bind AKAP5",3,11,7.82416957109325E-4,0.0014302551902173333,0.0028605103804346665,4,7,5.841121495327102E-4,9606,Homo sapiens,"PRKCA;PRKACA","","R-HSA-9010681;R-HSA-9010641;R-HSA-9010643;R-HSA-9010646"
R-HSA-5663213,"RHO GTPases Activate WASPs and WAVEs",5,41,0.0029162813855893024,0.0014355177982114942,0.0028710355964229883,9,10,8.344459279038719E-4,9606,Homo sapiens,"CDC42;MAPK1;GRB2;RAC1;MAPK3","","R-HSA-2130194;R-HSA-2197698;R-HSA-2029469;R-HSA-2029466;R-HSA-442592;R-HSA-2029465;R-HSA-2197691;R-HSA-2197690;R-HSA-442586"
R-HSA-416476,"G alpha (q) signalling events",14,282,0.020058325627711787,0.0016308243352926022,0.0032616486705852044,10,35,0.0029205607476635513,9606,Homo sapiens,"MMP7;PRKCD;PRKCA;EGFR;RPS6KA3;PIK3CA;RPS6KA2;RPS6KA1;MAPK1;GRB2;KRAS;SOS1;PRKACA;MAPK3","","R-HSA-416358;R-HSA-425861;R-HSA-2179413;R-HSA-199895;R-HSA-2179415;R-HSA-198746;R-HSA-400015;R-HSA-2179387;R-HSA-2179402;R-HSA-2179407"
R-HSA-5602636,"IKBKB deficiency causes SCID",2,3,2.1338644284799773E-4,0.00167395136166959,0.00334790272333918,1,1,8.344459279038718E-5,9606,Homo sapiens,"IKBKB;CHUK","","R-HSA-5228840"
R-HSA-5603027,"IKBKG deficiency causes anhidrotic ectodermal dysplasia with immunodeficiency (EDA-ID) (via TLR)",2,3,2.1338644284799773E-4,0.00167395136166959,0.00334790272333918,1,1,8.344459279038718E-5,9606,Homo sapiens,"IKBKB;CHUK","","R-HSA-5262921"
R-HSA-193648,"NRAGE signals death through JNK",6,63,0.004481115299807952,0.0017159769639043532,0.0034231609035620947,5,7,5.841121495327102E-4,9606,Homo sapiens,"TIAM1;MAPK8;BAD;RAC1;SOS1;VAV1","","R-HSA-205075;R-HSA-193666;R-HSA-205136;R-HSA-205039;R-HSA-205132"
R-HSA-9020958,"Interleukin-21 signaling",3,12,8.535457713919909E-4,0.0018302043224398545,0.0034231609035620947,5,5,4.1722296395193593E-4,9606,Homo sapiens,"STAT1;STAT3;JAK1","","R-HSA-9006873;R-HSA-9006844;R-HSA-9005980;R-HSA-9006850;R-HSA-9006870"
R-HSA-5625970,"RHO GTPases activate KTN1",3,12,8.535457713919909E-4,0.0018302043224398545,0.0034231609035620947,2,2,1.6688918558077436E-4,9606,Homo sapiens,"CDC42;RAC1;RHOA","","R-HSA-5625959;R-HSA-5672083"
R-HSA-193692,"Regulated proteolysis of p75NTR",3,12,8.535457713919909E-4,0.0018302043224398545,0.0034231609035620947,1,5,4.1722296395193593E-4,9606,Homo sapiens,"TRAF6;NFKB1;RELA","","R-HSA-193700"
R-HSA-8876384,"Listeria monocytogenes entry into host cells",4,26,0.0018493491713493136,0.0018806752210155375,0.0034231609035620947,13,13,0.0010847797062750334,9606,Homo sapiens,"SRC;CTNNB1;GRB2;MET","","R-HSA-8876262;R-HSA-8876230;R-HSA-8876258;R-HSA-8876993;R-HSA-112333;R-HSA-8877003;R-HSA-8875371;R-HSA-8876246;R-HSA-8876948;R-HSA-8876210;R-HSA-8876497;R-HSA-8876240;R-HSA-8876255"
R-HSA-190241,"FGFR2 ligand binding and activation",4,26,0.0018493491713493136,0.0018806752210155375,0.0034231609035620947,4,5,4.1722296395193593E-4,9606,Homo sapiens,"FGFR2","","R-HSA-190258;R-HSA-190260;R-HSA-190408;R-HSA-190413"
R-HSA-449836,"Other interleukin signaling",4,26,0.0018493491713493136,0.0018806752210155375,0.0034231609035620947,7,19,0.0015854472630173564,9606,Homo sapiens,"CSF1R;FLT3;CASP3;JAK1","","R-HSA-6786789;R-HSA-448661;R-HSA-9009485;R-HSA-449073;R-HSA-8854736;R-HSA-9009554;R-HSA-6787820"
R-HSA-8875878,"MET promotes cell motility",5,45,0.003200796642719966,0.0021461963138561524,0.0034231609035620947,12,12,0.0010013351134846463,9606,Homo sapiens,"SRC;GAB1;GRB2;RAC1;MET","","R-HSA-8875591;R-HSA-8875558;R-HSA-8875540;R-HSA-8874083;R-HSA-8875523;R-HSA-8874082;R-HSA-8875568;R-HSA-8874080;R-HSA-8874079;R-HSA-8874078;R-HSA-8875531;R-HSA-8875576"
R-HSA-198203,"PI3K/AKT activation",3,13,9.246745856746568E-4,0.002293571822974294,0.0034231609035620947,5,5,4.1722296395193593E-4,9606,Homo sapiens,"PIK3CA;IRS1;RHOA","","R-HSA-198211;R-HSA-198295;R-HSA-202692;R-HSA-198315;R-HSA-198266"
R-HSA-933543,"NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10",3,13,9.246745856746568E-4,0.002293571822974294,0.0034231609035620947,4,5,4.1722296395193593E-4,9606,Homo sapiens,"IKBKB;CASP8;CHUK","","R-HSA-933532;R-HSA-933526;R-HSA-933539;R-HSA-933523"
R-HSA-186712,"Regulation of beta-cell development",6,67,0.004765630556938616,0.0023271076344348884,0.0034231609035620947,4,26,0.0021695594125500667,9606,Homo sapiens,"CREBBP;AKT2;AKT3;AKT1;EP300;FOXO1","","R-HSA-1980047;R-HSA-211178;R-HSA-211272;R-HSA-211164"
R-HSA-194840,"Rho GTPase cycle",9,144,0.010242549256703891,0.0024930462148752275,0.0034231609035620947,5,5,4.1722296395193593E-4,9606,Homo sapiens,"CDC42;TIAM1;RAC2;RAC3;RAC1;SOS1;ARHGAP24;VAV1;RHOA","","R-HSA-194913;R-HSA-194854;R-HSA-194922;R-HSA-195146;R-HSA-194894"
R-HSA-111996,"Ca-dependent events",5,47,0.003343054271285298,0.0025844907031318254,0.0034231609035620947,7,26,0.0021695594125500667,9606,Homo sapiens,"PRKCD;MAPK1;PRKCA;PRKACA","","R-HSA-111970;R-HSA-111925;R-HSA-111924;R-HSA-8951727;R-HSA-111898;R-HSA-111919;R-HSA-111966"
R-HSA-2871837,"FCERI mediated NF-kB activation",10,175,0.012447542499466533,0.002782074393450018,0.0034231609035620947,11,19,0.0015854472630173564,9606,Homo sapiens,"IKBKB;CHUK;PDPK1;TRAF6;TAB2;TAB1;BTRC;MAP3K7;NFKB1;RELA","","R-HSA-2730904;R-HSA-2730861;R-HSA-5607728;R-HSA-2730876;R-HSA-202534;R-HSA-2730894;R-HSA-5607724;R-HSA-2730864;R-HSA-2730900;R-HSA-202541;R-HSA-2730903"
R-HSA-416550,"Sema4D mediated inhibition of cell attachment and migration",3,14,9.958033999573227E-4,0.0028235725635715747,0.0034231609035620947,6,6,5.006675567423231E-4,9606,Homo sapiens,"RAC1;MET;RHOA","","R-HSA-400677;R-HSA-416562;R-HSA-416546;R-HSA-419646;R-HSA-416559;R-HSA-400682"
R-HSA-5218900,"CASP8 activity is inhibited",3,14,9.958033999573227E-4,0.0028235725635715747,0.0034231609035620947,3,3,2.5033377837116157E-4,9606,Homo sapiens,"CASP8;CFLAR","","R-HSA-3465429;R-HSA-5675456;R-HSA-2672196"
R-HSA-5467340,"AXIN missense mutants destabilize the destruction complex",3,14,9.958033999573227E-4,0.0028235725635715747,0.0034231609035620947,1,1,8.344459279038718E-5,9606,Homo sapiens,"GSK3B;GSK3A;CSNK1A1;AXIN1","","R-HSA-4839734"
R-HSA-5467348,"Truncations of AMER1 destabilize the destruction complex",3,14,9.958033999573227E-4,0.0028235725635715747,0.0034231609035620947,1,1,8.344459279038718E-5,9606,Homo sapiens,"GSK3B;GSK3A;CSNK1A1;AXIN1","","R-HSA-4839746"
R-HSA-5467337,"APC truncation mutants have impaired AXIN binding",3,14,9.958033999573227E-4,0.0028235725635715747,0.0034231609035620947,1,1,8.344459279038718E-5,9606,Homo sapiens,"GSK3B;GSK3A;CSNK1A1;AXIN1","","R-HSA-4791278"
R-HSA-9020558,"Interleukin-2 signaling",3,14,9.958033999573227E-4,0.0028235725635715747,0.0034231609035620947,12,18,0.0015020026702269693,9606,Homo sapiens,"SYK;SHC1;JAK1","","R-HSA-451942;R-HSA-919404;R-HSA-452100;R-HSA-508292;R-HSA-452097;R-HSA-450063;R-HSA-451900;R-HSA-452108;R-HSA-452122;R-HSA-450027;R-HSA-508282;R-HSA-452091"
R-HSA-4839744,"truncated APC mutants destabilize the destruction complex",3,14,9.958033999573227E-4,0.0028235725635715747,0.0034231609035620947,1,2,1.6688918558077436E-4,9606,Homo sapiens,"GSK3B;GSK3A;CSNK1A1;AXIN1","","R-HSA-4791278"
R-HSA-8941332,"RUNX2 regulates genes involved in cell migration",3,14,9.958033999573227E-4,0.0028235725635715747,0.0034231609035620947,1,7,5.841121495327102E-4,9606,Homo sapiens,"AKT2;AKT3;AKT1","","R-HSA-8939963"
R-HSA-6804754,"Regulation of TP53 Expression",2,4,2.8451525713066365E-4,0.0029375711882525524,0.0034231609035620947,5,5,4.1722296395193593E-4,9606,Homo sapiens,"TP53","","R-HSA-6804194;R-HSA-6804193;R-HSA-6804191;R-HSA-6804188;R-HSA-6804762"
R-HSA-194306,"Neurophilin interactions with VEGF and VEGFR",2,4,2.8451525713066365E-4,0.0029375711882525524,0.0034231609035620947,2,2,1.6688918558077436E-4,9606,Homo sapiens,"FLT1;KDR","","R-HSA-195408;R-HSA-195418"
R-HSA-202670,"ERKs are inactivated",3,15,0.0010669322142399886,0.0034231609035620947,0.0034231609035620947,2,2,1.6688918558077436E-4,9606,Homo sapiens,"MAPK1;DUSP6;MAPK3","","R-HSA-199959;R-HSA-203797"
R-HSA-1250342,"PI3K events in ERBB4 signaling",3,15,0.0010669322142399886,0.0034231609035620947,0.0034231609035620947,2,2,1.6688918558077436E-4,9606,Homo sapiens,"PIK3CA;ERBB4","","R-HSA-1250370;R-HSA-1250353"
R-HSA-428540,"Activation of RAC1",3,15,0.0010669322142399886,0.0034231609035620947,0.0034231609035620947,3,4,3.337783711615487E-4,9606,Homo sapiens,"PAK1;RAC1;SOS1","","R-HSA-428535;R-HSA-428531;R-HSA-428515"
R-HSA-4839748,"AMER1 mutants destabilize the destruction complex",3,15,0.0010669322142399886,0.0034231609035620947,0.0034231609035620947,1,2,1.6688918558077436E-4,9606,Homo sapiens,"GSK3B;GSK3A;CSNK1A1;AXIN1","","R-HSA-4839746"
R-HSA-1502540,"Signaling by Activin",3,15,0.0010669322142399886,0.0034231609035620947,0.0034231609035620947,4,10,8.344459279038719E-4,9606,Homo sapiens,"SMAD2;SMAD4;SMAD3","","R-HSA-1549526;R-HSA-173488;R-HSA-170847;R-HSA-1225919"
R-HSA-170968,"Frs2-mediated activation",3,15,0.0010669322142399886,0.0034231609035620947,0.0034231609035620947,2,7,5.841121495327102E-4,9606,Homo sapiens,"MAPK1;BRAF;MAPK3","","R-HSA-170965;R-HSA-5674385"
R-HSA-9620244,"Long-term potentiation",4,31,0.002204993242762643,0.0035215396643079044,0.0035215396643079044,1,7,5.841121495327102E-4,9606,Homo sapiens,"ERBB4;SRC","","R-HSA-9612085"
R-HSA-1489509,"DAG and IP3 signaling",5,52,0.003698698342698627,0.003959666837993092,0.003959666837993092,8,27,0.002253004005340454,9606,Homo sapiens,"PRKCD;PRKCA;PLCG1;PRKACA","","R-HSA-111970;R-HSA-167686;R-HSA-111925;R-HSA-111924;R-HSA-8951727;R-HSA-198314;R-HSA-111919;R-HSA-111966"
R-HSA-8986944,"Transcriptional Regulation by MECP2",7,100,0.007112881428266591,0.004025476798980687,0.004025476798980687,8,77,0.006425233644859813,9606,Homo sapiens,"IRAK1;PTEN;PRKACA;MET","","R-HSA-8986937;R-HSA-9615570;R-HSA-9615571;R-HSA-8986939;R-HSA-8986940;R-HSA-8986943;R-HSA-9615829;R-HSA-9615801"
R-HSA-9027276,"Erythropoietin activates Phosphoinositide-3-kinase (PI3K)",3,16,0.0011380610285226546,0.004095041690571177,0.004095041690571177,7,7,5.841121495327102E-4,9606,Homo sapiens,"PIK3CA;GAB1;JAK2","","R-HSA-9027273;R-HSA-9027272;R-HSA-9021627;R-HSA-9027275;R-HSA-9027281;R-HSA-9012657;R-HSA-9027280"
R-HSA-6803204,"TP53 Regulates Transcription of Genes Involved in Cytochrome C Release",4,33,0.002347250871327975,0.004386508059283978,0.004386508059283978,20,25,0.0020861148197596794,9606,Homo sapiens,"CREBBP;BAX;TP53","","R-HSA-3700984;R-HSA-4331331;R-HSA-6791302;R-HSA-6801184;R-HSA-6801166;R-HSA-139913;R-HSA-3700981;R-HSA-6791306;R-HSA-6797993;R-HSA-4331340;R-HSA-6798615;R-HSA-6791285;R-HSA-6798004;R-HSA-6798611;R-HSA-140214;R-HSA-6801213;R-HSA-6791291;R-HSA-6799418;R-HSA-6801209;R-HSA-6799416"
R-HSA-622312,"Inflammasomes",4,33,0.002347250871327975,0.004386508059283978,0.004386508059283978,2,28,0.002336448598130841,9606,Homo sapiens,"REL;BCL2;NFKB1;RELA;NFKB2","","R-HSA-9603905;R-HSA-879201"
R-HSA-8875791,"MET activates STAT3",2,5,3.556440714133295E-4,0.004530911211735433,0.004530911211735433,4,4,3.337783711615487E-4,9606,Homo sapiens,"STAT3;MET","","R-HSA-2730595;R-HSA-8875817;R-HSA-2730599;R-HSA-8875816"
R-HSA-6802953,"RAS signaling downstream of NF1 loss-of-function variants",2,5,3.556440714133295E-4,0.004530911211735433,0.004530911211735433,1,1,8.344459279038718E-5,9606,Homo sapiens,"KRAS","","R-HSA-6802837"
R-HSA-111457,"Release of apoptotic factors from the mitochondria",2,5,3.556440714133295E-4,0.004530911211735433,0.004530911211735433,2,4,3.337783711615487E-4,9606,Homo sapiens,"BAX;CYCS","","R-HSA-114307;R-HSA-114284"
R-HSA-75153,"Apoptotic execution phase",5,54,0.003840955971263959,0.004633798954533641,0.004633798954533641,35,57,0.004756341789052069,9606,Homo sapiens,"CASP8;ROCK1;CASP3;PRKCD;CTNNB1","","R-HSA-351877;R-HSA-201603;R-HSA-202947;R-HSA-211651;R-HSA-351876;R-HSA-201611;R-HSA-201608;R-HSA-212552;R-HSA-211219;R-HSA-202960;R-HSA-351894;R-HSA-202967;R-HSA-201622;R-HSA-202966;R-HSA-351901;R-HSA-202969;R-HSA-201631;R-HSA-201630;R-HSA-201629;R-HSA-201628;R-HSA-201639;R-HSA-202917;R-HSA-201637;R-HSA-201636;R-HSA-350319;R-HSA-201640;R-HSA-351913;R-HSA-351849;R-HSA-211186;R-HSA-351863;R-HSA-211190;R-HSA-201595;R-HSA-202939;R-HSA-351871;R-HSA-350651"
R-HSA-1839130,"Signaling by activated point mutants of FGFR3",3,17,0.0012091898428053204,0.0048416808938704925,0.0048416808938704925,6,6,5.006675567423231E-4,9606,Homo sapiens,"FGFR3","","R-HSA-2033485;R-HSA-2012074;R-HSA-2012073;R-HSA-2012084;R-HSA-2033476;R-HSA-2012082"
R-HSA-162658,"Golgi Cisternae Pericentriolar Stack Reorganization",3,17,0.0012091898428053204,0.0048416808938704925,0.0048416808938704925,4,6,5.006675567423231E-4,9606,Homo sapiens,"PLK1;MAPK1;MAPK3","","R-HSA-2172194;R-HSA-2314566;R-HSA-2422927;R-HSA-2214351"
R-HSA-400253,"Circadian Clock",7,104,0.007397396685397254,0.004961462146554574,0.004961462146554574,18,59,0.004923230974632844,9606,Homo sapiens,"ATF2;CREBBP;EP300;CSNK1D;CSNK1E;BTRC;PPP1CA","","R-HSA-879724;R-HSA-549385;R-HSA-1368087;R-HSA-1368081;R-HSA-400256;R-HSA-1801587;R-HSA-1856948;R-HSA-5663293;R-HSA-549475;R-HSA-400267;R-HSA-400342;R-HSA-1368065;R-HSA-5663264;R-HSA-1368140;R-HSA-400382;R-HSA-5663246;R-HSA-400219;R-HSA-5663273"
R-HSA-3928665,"EPH-ephrin mediated repulsion of cells",5,55,0.003912084785546625,0.004999772607439001,0.004999772607439001,6,9,7.510013351134847E-4,9606,Homo sapiens,"TIAM1;SRC;MMP2;RAC1;MMP9","","R-HSA-4093327;R-HSA-3928607;R-HSA-3928604;R-HSA-3928642;R-HSA-3928657;R-HSA-3928628"
R-HSA-1632852,"Macroautophagy",6,79,0.005619176328330607,0.00515329654058394,0.00515329654058394,5,39,0.0032543391188251,9606,Homo sapiens,"RPTOR;RHEB;MLST8;TSC2;TSC1;MTOR","","R-HSA-5672017;R-HSA-5672817;R-HSA-5675790;R-HSA-5672010;R-HSA-5673768"
R-HSA-1500931,"Cell-Cell communication",8,133,0.009460132299594566,0.005328373863132119,0.005328373863132119,8,60,0.005006675567423231,9606,Homo sapiens,"PARD6A;PIK3CA;SRC;ILK;CTNNB1;GRB2;PTPN6;PTPN11","","R-HSA-446391;R-HSA-391156;R-HSA-391153;R-HSA-432897;R-HSA-451758;R-HSA-419981;R-HSA-391150;R-HSA-419002"
R-HSA-1251985,"Nuclear signaling by ERBB4",4,35,0.002489508499893307,0.005384318549720324,0.005384318549720324,22,22,0.001835781041388518,9606,Homo sapiens,"ERBB4;SRC;TAB2","","R-HSA-1254291;R-HSA-8954185;R-HSA-1254290;R-HSA-1254386;R-HSA-8954208;R-HSA-1251992;R-HSA-8954179;R-HSA-1254392;R-HSA-1253343;R-HSA-1251997;R-HSA-8954182;R-HSA-1253319;R-HSA-8954207;R-HSA-1254251;R-HSA-8954224;R-HSA-1253321;R-HSA-1254376;R-HSA-1254248;R-HSA-1252013;R-HSA-1253325;R-HSA-1254285;R-HSA-8954199"
R-HSA-1592389,"Activation of Matrix Metalloproteinases",4,35,0.002489508499893307,0.005384318549720324,0.005384318549720324,16,27,0.002253004005340454,9606,Homo sapiens,"MMP7;MMP2;MMP9","","R-HSA-1604763;R-HSA-1604731;R-HSA-1604350;R-HSA-1604368;R-HSA-1604752;R-HSA-1604690;R-HSA-1604722;R-HSA-1592371;R-HSA-1592436;R-HSA-1592278;R-HSA-1602454;R-HSA-1604360;R-HSA-1604712;R-HSA-1592297;R-HSA-1592362;R-HSA-1604359"
R-HSA-210745,"Regulation of gene expression in beta cells",4,35,0.002489508499893307,0.005384318549720324,0.005384318549720324,3,12,0.0010013351134846463,9606,Homo sapiens,"AKT2;AKT3;AKT1;FOXO1","","R-HSA-211178;R-HSA-211272;R-HSA-211164"
R-HSA-1170546,"Prolactin receptor signaling",3,18,0.0012803186570879864,0.00566531588114727,0.00566531588114727,14,14,0.0011682242990654205,9606,Homo sapiens,"PTPN11;BTRC;JAK2","","R-HSA-1675473;R-HSA-1369080;R-HSA-1369114;R-HSA-1369115;R-HSA-1370500;R-HSA-976991;R-HSA-1671691;R-HSA-982810;R-HSA-1364044;R-HSA-1302698;R-HSA-1170539;R-HSA-1370505;R-HSA-1671687;R-HSA-1364043"
R-HSA-5654227,"Phospholipase C-mediated cascade; FGFR3",3,18,0.0012803186570879864,0.00566531588114727,0.00566531588114727,3,3,2.5033377837116157E-4,9606,Homo sapiens,"PLCG1;FGFR3","","R-HSA-5654148;R-HSA-5654224;R-HSA-5654222"
R-HSA-169893,"Prolonged ERK activation events",3,18,0.0012803186570879864,0.00566531588114727,0.00566531588114727,4,13,0.0010847797062750334,9606,Homo sapiens,"MAPK1;BRAF;MAPK3","","R-HSA-9612980;R-HSA-170965;R-HSA-5674385;R-HSA-169901"
R-HSA-2730905,"Role of LAT2/NTAL/LAB on calcium mobilization",7,107,0.007610783128245252,0.005764419819501265,0.005764419819501265,7,7,5.841121495327102E-4,9606,Homo sapiens,"SYK;PIK3CA;PDPK1;SHC1;GRB2;GAB2;SOS1","","R-HSA-2730842;R-HSA-2730860;R-HSA-202164;R-HSA-2730848;R-HSA-2730837;R-HSA-2730884;R-HSA-2730870"
R-HSA-452723,"Transcriptional regulation of pluripotent stem cells",5,57,0.004054342414111956,0.005792397516959702,0.005792397516959702,9,35,0.0029205607476635513,9606,Homo sapiens,"SMAD2;SMAD4;STAT3;DKK1","","R-HSA-452838;R-HSA-1112609;R-HSA-2972956;R-HSA-452515;R-HSA-480204;R-HSA-2972977;R-HSA-452392;R-HSA-2895778;R-HSA-480520"
R-HSA-1306955,"GRB7 events in ERBB2 signaling",2,6,4.2677288569599545E-4,0.00644071718594541,0.00644071718594541,1,1,8.344459279038718E-5,9606,Homo sapiens,"ERBB3;ERBB2","","R-HSA-1306953"
R-HSA-418885,"DCC mediated attractive signaling",3,19,0.0013514474713706523,0.006567965349210447,0.006567965349210447,8,12,0.0010013351134846463,9606,Homo sapiens,"CDC42;SRC;RAC1","","R-HSA-373716;R-HSA-418868;R-HSA-418850;R-HSA-418865;R-HSA-374701;R-HSA-418874;R-HSA-418858;R-HSA-418856"
R-HSA-168927,"TICAM1, RIP1-mediated IKK complex recruitment ",3,19,0.0013514474713706523,0.006567965349210447,0.006567965349210447,2,3,2.5033377837116157E-4,9606,Homo sapiens,"IKBKB;CHUK;TRAF6","","R-HSA-9014343;R-HSA-9014342"
R-HSA-5358351,"Signaling by Hedgehog",9,168,0.011949640799487873,0.006679491747361488,0.006679491747361488,26,82,0.006842456608811749,9606,Homo sapiens,"SKI;GSK3B;ITCH;GSK3A;SMURF2;SMURF1;CSNK1A1;BTRC;PRKACA","","R-HSA-5635861;R-HSA-5633040;R-HSA-5610717;R-HSA-5635868;R-HSA-5632671;R-HSA-5610718;R-HSA-5632670;R-HSA-5635865;R-HSA-5635864;R-HSA-5632646;R-HSA-5358343;R-HSA-5610760;R-HSA-5632648;R-HSA-5610741;R-HSA-5610742;R-HSA-5610737;R-HSA-5610749;R-HSA-5610745;R-HSA-5610746;R-HSA-5632672;R-HSA-5610720;R-HSA-5632674;R-HSA-5610722;R-HSA-5610732;R-HSA-5610735;R-HSA-5610730"
R-HSA-9020591,"Interleukin-12 signaling",6,84,0.005974820399743936,0.006872205536315734,0.006872205536315734,12,56,0.004672897196261682,9606,Homo sapiens,"CDC42;CFL1;JAK2;JAK1","","R-HSA-447252;R-HSA-8950637;R-HSA-8950063;R-HSA-8950448;R-HSA-8950128;R-HSA-8950354;R-HSA-447226;R-HSA-8981093;R-HSA-8950581;R-HSA-8950757;R-HSA-8952807;R-HSA-8950423"
R-HSA-5339562,"Uptake and actions of bacterial toxins",5,60,0.0042677288569599545,0.007141468828499642,0.007141468828499642,5,65,0.005423898531375167,9606,Homo sapiens,"MAP2K3;MAP2K4;MAP2K1;MAP2K2;MAP2K7","","R-HSA-5211391;R-HSA-5211340;R-HSA-5211356;R-HSA-5211387;R-HSA-5211400"
R-HSA-140534,"Caspase activation via Death Receptors in the presence of ligand",3,20,0.001422576285653318,0.007551438918874331,0.007551438918874331,9,9,7.510013351134847E-4,9606,Homo sapiens,"CASP8;CFLAR","","R-HSA-139952;R-HSA-3371360;R-HSA-2562564;R-HSA-141159;R-HSA-141156;R-HSA-3465459;R-HSA-73945;R-HSA-3465448;R-HSA-3371359"
R-HSA-5099900,"WNT5A-dependent internalization of FZD4",3,20,0.001422576285653318,0.007551438918874331,0.007551438918874331,5,5,4.1722296395193593E-4,9606,Homo sapiens,"FZD4;DVL2;PRKCA;PRKACA","","R-HSA-5138459;R-HSA-5099899;R-HSA-5138441;R-HSA-5138432;R-HSA-5138433"
R-HSA-354194,"GRB2:SOS provides linkage to MAPK signaling for Integrins ",3,20,0.001422576285653318,0.007551438918874331,0.007551438918874331,2,2,1.6688918558077436E-4,9606,Homo sapiens,"SRC;GRB2;SOS1","","R-HSA-354165;R-HSA-354087"
R-HSA-3232118,"SUMOylation of transcription factors",3,20,0.001422576285653318,0.007551438918874331,0.007551438918874331,6,11,9.17890520694259E-4,9606,Homo sapiens,"MDM2;TP53;PIAS1","","R-HSA-3968414;R-HSA-6804468;R-HSA-3247493;R-HSA-2997706;R-HSA-4090281;R-HSA-3465545"
R-HSA-5610783,"Degradation of GLI2 by the proteasome",5,62,0.004409986485525286,0.008154028737356822,0.008154028737356822,4,5,4.1722296395193593E-4,9606,Homo sapiens,"GSK3B;GSK3A;CSNK1A1;BTRC;PRKACA","","R-HSA-5610717;R-HSA-5610718;R-HSA-5610745;R-HSA-5610730"
R-HSA-5610785,"GLI3 is processed to GLI3R by the proteasome",5,62,0.004409986485525286,0.008154028737356822,0.008154028737356822,4,5,4.1722296395193593E-4,9606,Homo sapiens,"GSK3B;GSK3A;CSNK1A1;BTRC;PRKACA","","R-HSA-5610720;R-HSA-5610722;R-HSA-5610732;R-HSA-5610746"
R-HSA-69202,"Cyclin E associated events during G1/S transition ",6,88,0.0062593356568746,0.008520114801733869,0.008520114801733869,9,20,0.0016688918558077437,9606,Homo sapiens,"CCND1;MYC;AKT2;AKT3;AKT1;SKP2","","R-HSA-187552;R-HSA-8848436;R-HSA-187574;R-HSA-187575;R-HSA-198613;R-HSA-8932400;R-HSA-8848414;R-HSA-188345;R-HSA-187545"
